06/02/2006;139.445;139.445
07/02/2006;139.081;139.112
08/02/2006;138.768;139.004
09/02/2006;139.58;139.534
10/02/2006;139.295;139.514
13/02/2006;139.127;139.366
14/02/2006;139.859;140.128
15/02/2006;139.731;139.903
16/02/2006;140.181;140.49
17/02/2006;140.104;140.332
20/02/2006;140.335;140.564
21/02/2006;140.643;140.819
22/02/2006;141.389;141.525
23/02/2006;141.376;141.673
24/02/2006;141.411;141.544
27/02/2006;141.925;142.399
28/02/2006;140.781;141.063
01/03/2006;140.915;141.059
02/03/2006;140.775;140.909
03/03/2006;140.376;140.59
06/03/2006;140.366;140.663
07/03/2006;140.021;140.072
08/03/2006;139.875;139.952
09/03/2006;140.155;140.427
10/03/2006;140.799;141.065
13/03/2006;141.616;141.506
14/03/2006;141.965;142.135
15/03/2006;142.329;142.425
16/03/2006;142.62;142.96
17/03/2006;142.575;142.605
20/03/2006;142.834;143.101
21/03/2006;142.59;142.668
22/03/2006;143.208;143.369
23/03/2006;143.162;143.086
24/03/2006;143.376;143.651
27/03/2006;143.214;143.35
28/03/2006;142.765;143.016
29/03/2006;143.259;143.56
30/03/2006;143.907;144.236
31/03/2006;143.621;143.941
03/04/2006;144.383;144.506
04/04/2006;144.178;144.066
05/04/2006;144.856;144.883
06/04/2006;144.992;145.179
07/04/2006;144.078;144.247
10/04/2006;143.999;143.92
11/04/2006;143.431;143.753
12/04/2006;142.936;142.84
13/04/2006;142.942;143.018
14/04/2006;142.942;142.885
17/04/2006;142.845;142.769
18/04/2006;143.983;143.944
19/04/2006;144.891;145.089
20/04/2006;145.309;145.422
21/04/2006;145.391;145.524
24/04/2006;145.17;145.365
25/04/2006;145.08;145.06
26/04/2006;145.851;146.026
27/04/2006;145.512;145.399
28/04/2006;144.918;145.052
01/05/2006;145.182;145.258
02/05/2006;145.357;145.261
03/05/2006;144.738;144.715
04/05/2006;144.392;144.502
05/05/2006;145.697;145.686
08/05/2006;146.268;146.36
09/05/2006;146.453;146.72
10/05/2006;146.305;146.116
11/05/2006;145.602;145.734
12/05/2006;143.911;144.076
15/05/2006;142.789;142.966
16/05/2006;142.777;142.8
17/05/2006;140.816;140.894
18/05/2006;139.799;139.914
19/05/2006;139.982;140.119
22/05/2006;138.511;138.608
23/05/2006;138.96;139.118
24/05/2006;138.748;138.743
25/05/2006;139.234;139.551
26/05/2006;140.615;140.837
29/05/2006;140.834;140.872
30/05/2006;139.373;139.611
31/05/2006;139.301;139.641
01/06/2006;140.292;140.549
02/06/2006;140.397;140.588
05/06/2006;139.744;139.925
06/06/2006;138.333;138.561
07/06/2006;138.336;138.55
08/06/2006;136.543;136.968
09/06/2006;137.281;137.622
12/06/2006;136.517;137.011
13/06/2006;134.668;135.088
14/06/2006;134.961;135.609
15/06/2006;136.354;136.955
16/06/2006;136.642;137.203
19/06/2006;136.084;136.597
20/06/2006;136.024;136.476
21/06/2006;136.829;137.236
22/06/2006;137.446;137.904
23/06/2006;137.125;137.764
26/06/2006;137.158;137.609
27/06/2006;136.858;137.5
28/06/2006;136.65;137.25
29/06/2006;138.369;139.017
30/06/2006;139.497;139.934
03/07/2006;140.063;140.711
04/07/2006;140.234;140.828
05/07/2006;139.381;140.064
06/07/2006;140.074;140.735
07/07/2006;139.841;140.419
10/07/2006;140.091;140.683
11/07/2006;139.462;139.793
12/07/2006;139.345;139.917
13/07/2006;137.885;138.496
14/07/2006;136.315;136.884
17/07/2006;136.104;136.862
18/07/2006;135.875;136.522
19/07/2006;137.111;137.967
20/07/2006;137.536;138.317
21/07/2006;136.741;137.406
24/07/2006;137.757;138.387
25/07/2006;138.366;139.196
26/07/2006;138.03;138.807
27/07/2006;138.806;139.462
28/07/2006;139.161;139.971
31/07/2006;139.124;139.839
01/08/2006;138.42;139.046
02/08/2006;138.782;139.609
03/08/2006;139.05;139.74
04/08/2006;139.229;139.883
07/08/2006;138.558;139.338
08/08/2006;138.991;139.918
09/08/2006;138.768;139.368
10/08/2006;138.538;139.447
11/08/2006;138.366;139.035
14/08/2006;138.969;139.945
15/08/2006;139.64;140.383
16/08/2006;140.336;140.993
17/08/2006;141.128;142.075
18/08/2006;141.153;141.883
21/08/2006;140.965;141.828
22/08/2006;141.23;141.634
23/08/2006;140.766;141.475
24/08/2006;140.393;141.05
25/08/2006;140.615;141.384
28/08/2006;141.085;141.654
29/08/2006;141.442;142.356
30/08/2006;141.588;142.241
31/08/2006;141.796;142.401
01/09/2006;141.992;142.414
04/09/2006;142.398;143.185
05/09/2006;142.409;143.299
06/09/2006;141.297;141.965
07/09/2006;140.759;141.611
08/09/2006;140.916;141.774
11/09/2006;140.343;141.109
12/09/2006;140.815;141.598
13/09/2006;141.425;142.237
14/09/2006;141.664;142.383
15/09/2006;141.665;142.483
18/09/2006;141.933;142.901
19/09/2006;141.423;142.1
20/09/2006;141.845;142.67
21/09/2006;141.79;142.689
22/09/2006;141.161;142.061
25/09/2006;141.607;142.361
26/09/2006;142.437;142.849
27/09/2006;143.418;144.17
28/09/2006;143.628;144.087
29/09/2006;143.881;144.409
02/10/2006;143.865;144.623
03/10/2006;143.862;144.661
04/10/2006;144.393;145.262
05/10/2006;145.331;145.921
06/10/2006;145.22;146.1
09/10/2006;145.075;145.774
10/10/2006;145.763;146.512
11/10/2006;145.992;146.696
12/10/2006;146.55;147.177
13/10/2006;146.861;147.714
16/10/2006;147.167;147.648
17/10/2006;146.193;146.743
18/10/2006;146.954;147.639
19/10/2006;146.728;147.514
20/10/2006;147.305;148.146
23/10/2006;147.776;148.628
24/10/2006;147.602;148.233
25/10/2006;148.098;149.152
26/10/2006;148.72;149.391
27/10/2006;147.977;148.419
30/10/2006;148.187;148.845
31/10/2006;148.065;148.75
01/11/2006;148.107;148.708
02/11/2006;147.655;148.171
03/11/2006;147.856;148.381
06/11/2006;149.047;149.922
07/11/2006;149.859;150.69
08/11/2006;149.693;150.422
09/11/2006;149.214;149.957
10/11/2006;149.261;149.828
13/11/2006;149.476;150.289
14/11/2006;149.877;150.365
15/11/2006;150.218;150.932
16/11/2006;150.018;150.569
17/11/2006;149.944;150.57
20/11/2006;149.3;149.797
21/11/2006;149.663;150.289
22/11/2006;150.476;151.16
23/11/2006;150.551;151.327
24/11/2006;149.869;150.826
27/11/2006;148.456;149.098
28/11/2006;148.01;148.442
29/11/2006;149.511;149.932
30/11/2006;149.412;150.178
01/12/2006;148.239;148.93
04/12/2006;148.956;149.614
05/12/2006;149.647;150.35
06/12/2006;149.849;150.448
07/12/2006;149.818;150.248
08/12/2006;149.575;150.08
11/12/2006;150.416;151.02
12/12/2006;150.479;151.042
13/12/2006;151.034;151.778
14/12/2006;152.432;153.093
15/12/2006;152.741;153.394
18/12/2006;152.605;153.176
19/12/2006;152.113;152.673
20/12/2006;152.657;153.234
21/12/2006;152.199;152.925
22/12/2006;151.678;152.392
25/12/2006;151.678;152.3
26/12/2006;151.884;152.358
27/12/2006;153.244;153.71
28/12/2006;153.276;153.688
29/12/2006;153.031;153.585
01/01/2007;153.024;153.642
02/01/2007;153.744;154.498
03/01/2007;153.557;154.012
04/01/2007;152.923;153.477
05/01/2007;151.952;152.639
08/01/2007;151.385;151.89
09/01/2007;152.17;152.794
10/01/2007;151.215;152.125
11/01/2007;152.731;153.206
12/01/2007;153.699;154.414
15/01/2007;154.149;154.567
16/01/2007;153.976;154.619
17/01/2007;153.43;154.187
18/01/2007;153.412;154.271
19/01/2007;153.965;154.567
22/01/2007;153.806;154.359
23/01/2007;154.055;154.858
24/01/2007;155.308;155.863
25/01/2007;154.643;155.263
26/01/2007;154.279;154.655
29/01/2007;154.35;154.722
30/01/2007;155.422;155.763
31/01/2007;155.187;155.648
01/02/2007;156.187;156.849
02/02/2007;156.614;156.953
05/02/2007;156.458;157.027
06/02/2007;157.012;157.539
07/02/2007;157.559;157.919
08/02/2007;157.232;157.603
09/02/2007;157.393;157.956
12/02/2007;156.847;157.508
13/02/2007;157.565;158.194
14/02/2007;158.425;158.997
15/02/2007;158.662;159.208
16/02/2007;158.157;158.702
19/02/2007;158.679;159.068
20/02/2007;158.635;159.074
21/02/2007;158.035;158.67
22/02/2007;158.662;159.32
23/02/2007;158.722;159.146
26/02/2007;159.017;159.607
27/02/2007;155.809;155.924
28/02/2007;153.844;154.147
01/03/2007;152.957;153.493
02/03/2007;152.058;152.641
05/03/2007;150.183;150.798
06/03/2007;152.147;152.472
07/03/2007;152.634;153.299
08/03/2007;153.514;154.14
09/03/2007;153.701;154.243
12/03/2007;154.1;154.751
13/03/2007;152.496;152.945
14/03/2007;150.551;150.961
15/03/2007;152.458;152.912
16/03/2007;152.139;152.699
19/03/2007;153.501;154.183
20/03/2007;154.164;154.616
21/03/2007;154.764;155.496
22/03/2007;156.512;156.946
23/03/2007;156.75;157.404
26/03/2007;156.613;156.943
27/03/2007;156.219;156.748
28/03/2007;155.235;155.931
29/03/2007;156.273;157.039
30/03/2007;156.542;157.294
02/04/2007;156.004;156.623
03/04/2007;157.878;158.571
04/04/2007;158.85;159.545
05/04/2007;158.907;159.544
06/04/2007;158.903;159.625
09/04/2007;158.926;159.617
10/04/2007;160.053;161.103
11/04/2007;159.663;160.435
12/04/2007;159.859;160.601
13/04/2007;160.198;160.949
16/04/2007;161.9;162.678
17/04/2007;161.946;162.648
18/04/2007;162.165;162.878
19/04/2007;161.25;161.861
20/04/2007;162.879;163.598
23/04/2007;162.607;163.199
24/04/2007;162.071;162.785
25/04/2007;162.926;163.49
26/04/2007;163.212;163.881
27/04/2007;162.322;162.899
30/04/2007;162.186;162.603
01/05/2007;162.121;162.697
02/05/2007;163.5;164.162
03/05/2007;163.898;164.367
04/05/2007;164.746;165.44
07/05/2007;165.1;165.848
08/05/2007;164.414;164.916
09/05/2007;165.05;165.863
10/05/2007;164.158;164.708
11/05/2007;164.379;165.086
14/05/2007;164.64;165.439
15/05/2007;164.374;165.036
16/05/2007;164.607;165.125
17/05/2007;165.281;165.992
18/05/2007;165.645;166.257
21/05/2007;166.067;166.659
22/05/2007;165.8;166.5
23/05/2007;166.21;166.88
24/05/2007;164.544;165.197
25/05/2007;164.684;165.52
28/05/2007;164.802;165.275
29/05/2007;165.471;165.945
30/05/2007;165.089;165.567
31/05/2007;166.204;166.942
01/06/2007;167.041;167.555
04/06/2007;167.459;167.979
05/06/2007;166.733;167.31
06/06/2007;165.164;166.084
07/06/2007;163.473;164.093
08/06/2007;163.185;164.274
11/06/2007;163.642;164.485
12/06/2007;162.853;163.767
13/06/2007;163.215;163.905
14/06/2007;165.076;165.832
15/06/2007;165.686;166.525
18/06/2007;166.57;167.391
19/06/2007;166.877;167.903
20/06/2007;166.456;167.446
21/06/2007;166.221;166.994
22/06/2007;165.479;166.096
25/06/2007;164.761;165.494
26/06/2007;164.005;164.96
27/06/2007;163.051;163.591
28/06/2007;164.259;165.2
29/06/2007;164.629;165.347
02/07/2007;164.801;165.437
03/07/2007;165.767;166.329
04/07/2007;165.884;166.659
05/07/2007;166.118;166.746
06/07/2007;166.527;167.229
09/07/2007;167.066;167.866
10/07/2007;165.463;166.169
11/07/2007;165.11;166.109
12/07/2007;167.119;167.737
13/07/2007;167.774;168.355
16/07/2007;167.752;168.76
17/07/2007;167.543;168.311
18/07/2007;166.248;166.94
19/07/2007;167.506;168.307
20/07/2007;166.425;166.969
23/07/2007;166.747;167.676
24/07/2007;165.33;166.029
25/07/2007;164.207;165.149
26/07/2007;161.226;161.948
27/07/2007;158.762;159.6
30/07/2007;159.427;160.134
31/07/2007;159.948;160.983
01/08/2007;157.559;158.483
02/08/2007;158.933;159.644
03/08/2007;157.176;157.84
06/08/2007;157.031;157.785
