06/03/2007;139.425;139.425
07/03/2007;139.777;139.729
08/03/2007;140.541;140.477
09/03/2007;140.693;140.749
12/03/2007;140.94;140.777
13/03/2007;139.619;139.716
14/03/2007;138.065;138.072
15/03/2007;139.498;139.563
16/03/2007;139.261;139.695
19/03/2007;140.373;140.308
20/03/2007;140.916;141.298
21/03/2007;141.417;141.539
22/03/2007;142.865;143.044
23/03/2007;143.087;143.309
26/03/2007;142.89;142.924
27/03/2007;142.598;142.883
28/03/2007;141.788;142.137
29/03/2007;142.673;142.709
30/03/2007;142.869;143.002
02/04/2007;142.5;142.862
03/04/2007;144.045;144.206
04/04/2007;144.816;144.839
05/04/2007;144.898;144.96
06/04/2007;144.894;144.873
09/04/2007;144.914;144.974
10/04/2007;145.857;145.789
11/04/2007;145.507;145.917
12/04/2007;145.655;145.896
13/04/2007;146.018;146.189
16/04/2007;147.517;147.748
17/04/2007;147.576;147.704
18/04/2007;147.692;147.785
19/04/2007;146.925;147.084
20/04/2007;148.425;148.291
23/04/2007;148.158;148.297
24/04/2007;147.658;147.641
25/04/2007;148.464;148.563
26/04/2007;148.709;148.758
27/04/2007;147.925;147.808
30/04/2007;147.796;148.02
01/05/2007;147.759;147.793
02/05/2007;148.932;148.882
03/05/2007;149.301;149.449
04/05/2007;150.036;150.281
07/05/2007;150.323;150.441
08/05/2007;149.688;149.728
09/05/2007;150.247;150.35
10/05/2007;149.365;149.667
11/05/2007;149.669;149.932
14/05/2007;149.845;150.051
15/05/2007;149.692;149.931
16/05/2007;149.882;150.023
17/05/2007;150.434;150.616
18/05/2007;150.893;151.073
21/05/2007;151.204;151.448
22/05/2007;150.996;151.192
23/05/2007;151.393;151.439
24/05/2007;149.863;150.081
25/05/2007;150.033;149.955
28/05/2007;150.157;150.82
29/05/2007;150.7;150.913
30/05/2007;150.419;150.608
31/05/2007;151.415;151.553
01/06/2007;152.224;152.22
04/06/2007;152.527;152.798
05/06/2007;151.84;152.208
06/06/2007;150.326;150.566
07/06/2007;148.718;148.933
08/06/2007;148.529;148.651
11/06/2007;148.985;149.423
12/06/2007;148.215;148.47
13/06/2007;148.624;148.768
14/06/2007;150.327;150.966
15/06/2007;150.859;150.942
18/06/2007;151.685;151.804
19/06/2007;151.939;152.237
20/06/2007;151.512;151.81
21/06/2007;151.255;151.543
22/06/2007;150.55;150.675
25/06/2007;149.931;150.191
26/06/2007;149.21;149.399
27/06/2007;148.443;148.96
28/06/2007;149.505;149.756
29/06/2007;149.874;150.147
02/07/2007;150.028;150.279
03/07/2007;150.931;151.115
04/07/2007;151.053;151.552
05/07/2007;151.16;151.29
06/07/2007;151.595;151.92
09/07/2007;152.05;152.338
10/07/2007;150.514;150.912
11/07/2007;150.198;150.525
12/07/2007;152.115;152.553
13/07/2007;152.732;152.898
16/07/2007;152.737;153.13
17/07/2007;152.514;152.694
18/07/2007;151.262;151.539
19/07/2007;152.443;152.504
20/07/2007;151.271;151.751
23/07/2007;151.654;151.994
24/07/2007;150.18;150.427
25/07/2007;149.168;149.542
26/07/2007;146.393;146.853
27/07/2007;144.368;144.858
30/07/2007;144.915;145.344
31/07/2007;145.412;145.779
01/08/2007;143.422;143.86
02/08/2007;144.601;145.097
03/08/2007;142.986;143.509
06/08/2007;142.928;143.431
07/08/2007;144.341;145.148
08/08/2007;146.603;147.067
09/08/2007;144.787;145.421
