01/04/2016;152.641;152.641
04/04/2016;153.901;153.785
05/04/2016;153.592;153.59
06/04/2016;151.229;151.234
07/04/2016;153.32;153.152
08/04/2016;154.045;154.202
11/04/2016;153.795;153.858
12/04/2016;154.616;154.45
13/04/2016;155.181;155.803
14/04/2016;154.655;155.16
15/04/2016;156.117;156.59
18/04/2016;157.669;158.021
19/04/2016;159.239;159.088
20/04/2016;158.634;158.92
21/04/2016;157.196;157.765
22/04/2016;157.607;157.75
25/04/2016;158.436;158.495
26/04/2016;157.856;157.868
27/04/2016;157.488;157.447
28/04/2016;157.205;157.805
29/04/2016;156.787;157.348
02/05/2016;158.416;158.553
03/05/2016;158.492;158.472
04/05/2016;156.251;156.01
05/05/2016;154.426;154.721
06/05/2016;155.24;155.293
09/05/2016;154.106;154.493
10/05/2016;156.204;156.074
11/05/2016;155.482;155.667
12/05/2016;156.452;156.346
13/05/2016;157.711;158.017
16/05/2016;156.599;156.841
17/05/2016;156.341;156.622
18/05/2016;156.403;156.894
19/05/2016;156.701;156.54
20/05/2016;156.687;156.851
23/05/2016;154.926;154.884
24/05/2016;155.2;155.034
25/05/2016;155.812;156.648
26/05/2016;154.73;154.501
27/05/2016;154.384;154.449
30/05/2016;155.846;155.879
31/05/2016;155.023;154.516
01/06/2016;154.199;154.119
02/06/2016;155.23;155.284
03/06/2016;156.28;156.465
06/06/2016;155.995;155.973
07/06/2016;155.177;154.907
08/06/2016;154.791;154.788
09/06/2016;154.724;155.371
10/06/2016;155.005;154.824
13/06/2016;154.505;154.758
14/06/2016;153.488;153.139
15/06/2016;152.515;152.662
16/06/2016;153.563;153.653
17/06/2016;152.959;152.529
20/06/2016;154.185;153.994
21/06/2016;153.756;153.751
22/06/2016;153.392;153.091
23/06/2016;152.761;153.279
24/06/2016;151.768;152.046
27/06/2016;153.248;153.122
28/06/2016;153.796;153.765
29/06/2016;153.793;153.677
30/06/2016;153.654;154.031
01/07/2016;154.768;154.82
04/07/2016;156.628;156.731
05/07/2016;156.867;157.178
06/07/2016;154.293;154.318
07/07/2016;154.931;154.907
08/07/2016;154.016;153.976
11/07/2016;154.486;154.742
12/07/2016;153.777;153.478
13/07/2016;153.889;153.745
14/07/2016;154.566;154.523
15/07/2016;155.836;155.608
18/07/2016;156.59;156.403
19/07/2016;153.395;153.069
20/07/2016;153.456;153.608
21/07/2016;154.607;154.412
22/07/2016;154.129;154.019
25/07/2016;153.358;153.174
26/07/2016;152.918;152.753
27/07/2016;150.336;150.387
28/07/2016;149.631;149.88
29/07/2016;151.603;151.319
01/08/2016;150.241;150.352
02/08/2016;151.647;151.934
03/08/2016;152.615;152.636
